id,gradeId,classId,teacherId,day,period,subjectId
926,8,25,staff_ks_036,TUESDAY,PERIOD8,6
927,8,25,staff_ks_036,WEDNESDAY,PERIOD1,7
928,8,25,staff_ks_036,WEDNESDAY,PERIOD2,11
929,8,25,staff_ks_036,WEDNESDAY,PERIOD3,12
930,8,25,staff_ks_036,WEDNESDAY,PERIOD4,16
931,8,25,staff_ks_036,WEDNESDAY,PERIOD5,17
932,8,25,staff_ks_036,WEDNESDAY,PERIOD6,18
933,8,25,staff_ks_036,WEDNESDAY,PERIOD8,19
934,8,25,staff_ks_036,THURSDAY,PERIOD1,25
935,8,25,staff_ks_036,THURSDAY,PERIOD3,4
936,8,25,staff_ks_036,THURSDAY,PERIOD4,5
937,8,25,staff_ks_036,THURSDAY,PERIOD5,6
938,8,25,staff_ks_036,THURSDAY,PERIOD6,7
939,8,25,staff_ks_036,THURSDAY,PERIOD7,11
940,8,25,staff_ks_036,THURSDAY,PERIOD8,12
941,8,25,staff_ks_036,FRIDAY,PERIOD1,16
942,8,25,staff_ks_036,FRIDAY,PERIOD2,17
943,8,25,staff_ks_036,FRIDAY,PERIOD3,18
944,8,25,staff_ks_036,FRIDAY,PERIOD4,19
945,8,25,staff_ks_036,FRIDAY,PERIOD5,25
946,8,25,staff_ks_036,FRIDAY,PERIOD7,4
947,8,25,staff_ks_036,FRIDAY,PERIOD8,5
948,8,25,staff_ks_036,SATURDAY,PERIOD2,6
949,8,25,staff_ks_036,SATURDAY,PERIOD3,7
950,8,25,staff_ks_036,SATURDAY,PERIOD4,11
951,8,26,staff_ks_037,MONDAY,PERIOD1,4
952,8,26,staff_ks_037,MONDAY,PERIOD2,5
953,8,26,staff_ks_037,MONDAY,PERIOD3,6
954,8,26,staff_ks_037,MONDAY,PERIOD4,7
955,8,26,staff_ks_037,MONDAY,PERIOD5,11
956,8,26,staff_ks_037,MONDAY,PERIOD6,12
957,8,26,staff_ks_037,MONDAY,PERIOD8,16
958,8,26,staff_ks_037,TUESDAY,PERIOD1,17
959,8,26,staff_ks_037,TUESDAY,PERIOD2,18
960,8,26,staff_ks_037,TUESDAY,PERIOD3,19
961,8,26,staff_ks_037,TUESDAY,PERIOD4,25
962,8,26,staff_ks_037,TUESDAY,PERIOD6,4
963,8,26,staff_ks_037,TUESDAY,PERIOD7,5
964,8,26,staff_ks_037,TUESDAY,PERIOD8,6
965,8,26,staff_ks_037,WEDNESDAY,PERIOD1,7
966,8,26,staff_ks_037,WEDNESDAY,PERIOD3,11
967,8,26,staff_ks_037,WEDNESDAY,PERIOD4,12
968,8,26,staff_ks_037,WEDNESDAY,PERIOD5,16
969,8,26,staff_ks_037,WEDNESDAY,PERIOD6,17
970,8,26,staff_ks_037,WEDNESDAY,PERIOD7,18
971,8,26,staff_ks_037,WEDNESDAY,PERIOD8,19
972,8,26,staff_ks_037,THURSDAY,PERIOD1,25
973,8,26,staff_ks_037,THURSDAY,PERIOD3,4
974,8,26,staff_ks_037,THURSDAY,PERIOD4,5
975,8,26,staff_ks_037,THURSDAY,PERIOD5,6
976,8,26,staff_ks_037,THURSDAY,PERIOD6,7
977,8,26,staff_ks_037,THURSDAY,PERIOD7,11
978,8,26,staff_ks_037,THURSDAY,PERIOD8,12
979,8,26,staff_ks_037,FRIDAY,PERIOD1,16
980,8,26,staff_ks_037,FRIDAY,PERIOD2,17
981,8,26,staff_ks_037,FRIDAY,PERIOD3,18
982,8,26,staff_ks_037,FRIDAY,PERIOD4,19
983,8,26,staff_ks_037,FRIDAY,PERIOD6,25
984,8,26,staff_ks_037,FRIDAY,PERIOD7,4
985,8,26,staff_ks_037,FRIDAY,PERIOD8,5
986,8,26,staff_ks_037,SATURDAY,PERIOD1,6
987,8,26,staff_ks_037,SATURDAY,PERIOD2,7
988,8,26,staff_ks_037,SATURDAY,PERIOD4,11
989,9,27,staff_ks_038,MONDAY,PERIOD2,1
990,9,27,staff_ks_038,MONDAY,PERIOD3,2
991,9,27,staff_ks_038,MONDAY,PERIOD4,4
992,9,27,staff_ks_038,MONDAY,PERIOD5,5
993,9,27,staff_ks_038,MONDAY,PERIOD6,6
994,9,27,staff_ks_038,MONDAY,PERIOD7,7
995,9,27,staff_ks_038,MONDAY,PERIOD8,11
996,9,27,staff_ks_038,TUESDAY,PERIOD1,13
997,9,27,staff_ks_038,TUESDAY,PERIOD2,15
998,9,27,staff_ks_038,TUESDAY,PERIOD3,16
999,9,27,staff_ks_038,TUESDAY,PERIOD4,17
1000,9,27,staff_ks_038,TUESDAY,PERIOD5,18
1001,9,27,staff_ks_038,TUESDAY,PERIOD6,19
1002,9,27,staff_ks_038,TUESDAY,PERIOD8,22
1003,9,27,staff_ks_038,WEDNESDAY,PERIOD1,1
1004,9,27,staff_ks_038,WEDNESDAY,PERIOD2,2
1005,9,27,staff_ks_038,WEDNESDAY,PERIOD3,4
1006,9,27,staff_ks_038,WEDNESDAY,PERIOD4,5
1007,9,27,staff_ks_038,WEDNESDAY,PERIOD5,6
1008,9,27,staff_ks_038,WEDNESDAY,PERIOD6,7
1009,9,27,staff_ks_038,WEDNESDAY,PERIOD7,11
1010,9,27,staff_ks_038,THURSDAY,PERIOD1,13
1011,9,27,staff_ks_038,THURSDAY,PERIOD2,15
1012,9,27,staff_ks_038,THURSDAY,PERIOD3,16
1013,9,27,staff_ks_038,THURSDAY,PERIOD4,17
1014,9,27,staff_ks_038,THURSDAY,PERIOD5,18
1015,9,27,staff_ks_038,THURSDAY,PERIOD7,19
1016,9,27,staff_ks_038,THURSDAY,PERIOD8,22
1017,9,27,staff_ks_038,FRIDAY,PERIOD1,1
1018,9,27,staff_ks_038,FRIDAY,PERIOD2,2
1019,9,27,staff_ks_038,FRIDAY,PERIOD3,4
1020,9,27,staff_ks_038,FRIDAY,PERIOD4,5
1021,9,27,staff_ks_038,FRIDAY,PERIOD6,6
1022,9,27,staff_ks_038,FRIDAY,PERIOD7,7
1023,9,27,staff_ks_038,FRIDAY,PERIOD8,11
1024,9,27,staff_ks_038,SATURDAY,PERIOD2,13
1025,9,27,staff_ks_038,SATURDAY,PERIOD3,15
1026,9,27,staff_ks_038,SATURDAY,PERIOD4,16
1027,9,28,staff_ks_039,MONDAY,PERIOD1,1
1028,9,28,staff_ks_039,MONDAY,PERIOD2,2
1029,9,28,staff_ks_039,MONDAY,PERIOD3,4
1030,9,28,staff_ks_039,MONDAY,PERIOD4,5
1031,9,28,staff_ks_039,MONDAY,PERIOD5,6
1032,9,28,staff_ks_039,MONDAY,PERIOD6,7
1033,9,28,staff_ks_039,MONDAY,PERIOD8,11
1034,9,28,staff_ks_039,TUESDAY,PERIOD1,13
1035,9,28,staff_ks_039,TUESDAY,PERIOD3,15
1036,9,28,staff_ks_039,TUESDAY,PERIOD4,16
1037,9,28,staff_ks_039,TUESDAY,PERIOD5,17
1038,9,28,staff_ks_039,TUESDAY,PERIOD6,18
1039,9,28,staff_ks_039,TUESDAY,PERIOD7,19
1040,9,28,staff_ks_039,TUESDAY,PERIOD8,22
1041,9,28,staff_ks_039,WEDNESDAY,PERIOD1,1
1042,9,28,staff_ks_039,WEDNESDAY,PERIOD2,2
1043,9,28,staff_ks_039,WEDNESDAY,PERIOD4,4
1044,9,28,staff_ks_039,WEDNESDAY,PERIOD5,5
1045,9,28,staff_ks_039,WEDNESDAY,PERIOD6,6
1046,9,28,staff_ks_039,WEDNESDAY,PERIOD7,7
1047,9,28,staff_ks_039,WEDNESDAY,PERIOD8,11
1048,9,28,staff_ks_039,THURSDAY,PERIOD1,13
1049,9,28,staff_ks_039,THURSDAY,PERIOD2,15
1050,9,28,staff_ks_039,THURSDAY,PERIOD3,16
1051,9,28,staff_ks_039,THURSDAY,PERIOD5,17
1052,9,28,staff_ks_039,THURSDAY,PERIOD6,18
1053,9,28,staff_ks_039,THURSDAY,PERIOD7,19
1054,9,28,staff_ks_039,THURSDAY,PERIOD8,22
1055,9,28,staff_ks_039,FRIDAY,PERIOD1,1
1056,9,28,staff_ks_039,FRIDAY,PERIOD2,2
1057,9,28,staff_ks_039,FRIDAY,PERIOD4,4
1058,9,28,staff_ks_039,FRIDAY,PERIOD5,5
1059,9,28,staff_ks_039,FRIDAY,PERIOD6,6
1060,9,28,staff_ks_039,FRIDAY,PERIOD7,7
1061,9,28,staff_ks_039,FRIDAY,PERIOD8,11
1062,9,28,staff_ks_039,SATURDAY,PERIOD1,13
1063,9,28,staff_ks_039,SATURDAY,PERIOD2,15
1064,9,28,staff_ks_039,SATURDAY,PERIOD4,16
1065,9,29,staff_ks_040,MONDAY,PERIOD1,1
1066,9,29,staff_ks_040,MONDAY,PERIOD2,2
1067,9,29,staff_ks_040,MONDAY,PERIOD3,4
1068,9,29,staff_ks_040,MONDAY,PERIOD4,5
1069,9,29,staff_ks_040,MONDAY,PERIOD5,6
1070,9,29,staff_ks_040,MONDAY,PERIOD6,7
1071,9,29,staff_ks_040,MONDAY,PERIOD7,11
1072,9,29,staff_ks_040,TUESDAY,PERIOD2,13
1073,9,29,staff_ks_040,TUESDAY,PERIOD3,15
1074,9,29,staff_ks_040,TUESDAY,PERIOD4,16
1075,9,29,staff_ks_040,TUESDAY,PERIOD5,17
1076,9,29,staff_ks_040,TUESDAY,PERIOD6,18
1077,9,29,staff_ks_040,TUESDAY,PERIOD7,19
1078,9,29,staff_ks_040,TUESDAY,PERIOD8,22
1079,9,29,staff_ks_040,WEDNESDAY,PERIOD1,1
1080,9,29,staff_ks_040,WEDNESDAY,PERIOD2,2
1081,9,29,staff_ks_040,WEDNESDAY,PERIOD3,4
1082,9,29,staff_ks_040,WEDNESDAY,PERIOD4,5
1083,9,29,staff_ks_040,WEDNESDAY,PERIOD5,6
1084,9,29,staff_ks_040,WEDNESDAY,PERIOD6,7
1085,9,29,staff_ks_040,WEDNESDAY,PERIOD8,11
1086,9,29,staff_ks_040,THURSDAY,PERIOD1,13
1087,9,29,staff_ks_040,THURSDAY,PERIOD3,15
1088,9,29,staff_ks_040,THURSDAY,PERIOD4,16
1089,9,29,staff_ks_040,THURSDAY,PERIOD5,17
1090,9,29,staff_ks_040,THURSDAY,PERIOD6,18
1091,9,29,staff_ks_040,THURSDAY,PERIOD7,19
1092,9,29,staff_ks_040,THURSDAY,PERIOD8,22
1093,9,29,staff_ks_040,FRIDAY,PERIOD1,1
1094,9,29,staff_ks_040,FRIDAY,PERIOD2,2
1095,9,29,staff_ks_040,FRIDAY,PERIOD3,4
1096,9,29,staff_ks_040,FRIDAY,PERIOD4,5
1097,9,29,staff_ks_040,FRIDAY,PERIOD5,6
1098,9,29,staff_ks_040,FRIDAY,PERIOD7,7
1099,9,29,staff_ks_040,FRIDAY,PERIOD8,11
1100,9,29,staff_ks_040,SATURDAY,PERIOD2,13
1101,9,29,staff_ks_040,SATURDAY,PERIOD3,15
1102,9,29,staff_ks_040,SATURDAY,PERIOD4,16
1103,9,30,staff_ks_041,MONDAY,PERIOD1,1
1104,9,30,staff_ks_041,MONDAY,PERIOD2,2
1105,9,30,staff_ks_041,MONDAY,PERIOD3,4
1106,9,30,staff_ks_041,MONDAY,PERIOD4,5
1107,9,30,staff_ks_041,MONDAY,PERIOD5,6
1108,9,30,staff_ks_041,MONDAY,PERIOD6,7
1109,9,30,staff_ks_041,MONDAY,PERIOD8,11
1110,9,30,staff_ks_041,TUESDAY,PERIOD1,13
1111,9,30,staff_ks_041,TUESDAY,PERIOD2,15
1112,9,30,staff_ks_041,TUESDAY,PERIOD4,16
1113,9,30,staff_ks_041,TUESDAY,PERIOD5,17
1114,9,30,staff_ks_041,TUESDAY,PERIOD6,18
1115,9,30,staff_ks_041,TUESDAY,PERIOD7,19
1116,9,30,staff_ks_041,TUESDAY,PERIOD8,22
1117,9,30,staff_ks_041,WEDNESDAY,PERIOD1,1
1118,9,30,staff_ks_041,WEDNESDAY,PERIOD2,2
1119,9,30,staff_ks_041,WEDNESDAY,PERIOD3,4
1120,9,30,staff_ks_041,WEDNESDAY,PERIOD4,5
1121,9,30,staff_ks_041,WEDNESDAY,PERIOD5,6
1122,9,30,staff_ks_041,WEDNESDAY,PERIOD6,7
1123,9,30,staff_ks_041,WEDNESDAY,PERIOD7,11
1124,9,30,staff_ks_041,THURSDAY,PERIOD1,13
1125,9,30,staff_ks_041,THURSDAY,PERIOD2,15
1126,9,30,staff_ks_041,THURSDAY,PERIOD3,16
1127,9,30,staff_ks_041,THURSDAY,PERIOD4,17
1128,9,30,staff_ks_041,THURSDAY,PERIOD6,18
1129,9,30,staff_ks_041,THURSDAY,PERIOD7,19
1130,9,30,staff_ks_041,THURSDAY,PERIOD8,22
1131,9,30,staff_ks_041,FRIDAY,PERIOD1,1
1132,9,30,staff_ks_041,FRIDAY,PERIOD2,2
1133,9,30,staff_ks_041,FRIDAY,PERIOD3,4
1134,9,30,staff_ks_041,FRIDAY,PERIOD4,5
1135,9,30,staff_ks_041,FRIDAY,PERIOD5,6
1136,9,30,staff_ks_041,FRIDAY,PERIOD6,7
1137,9,30,staff_ks_041,FRIDAY,PERIOD8,11
1138,9,30,staff_ks_041,SATURDAY,PERIOD2,13
1139,9,30,staff_ks_041,SATURDAY,PERIOD3,15
1140,9,30,staff_ks_041,SATURDAY,PERIOD4,16
1141,10,31,staff_ks_043,MONDAY,PERIOD1,1
1142,10,31,staff_ks_043,MONDAY,PERIOD2,2
1143,10,31,staff_ks_043,MONDAY,PERIOD3,4
1144,10,31,staff_ks_043,MONDAY,PERIOD5,5
1145,10,31,staff_ks_043,MONDAY,PERIOD6,6
1146,10,31,staff_ks_043,MONDAY,PERIOD7,7
1147,10,31,staff_ks_043,MONDAY,PERIOD8,11
1148,10,31,staff_ks_043,TUESDAY,PERIOD1,13
1149,10,31,staff_ks_043,TUESDAY,PERIOD2,15
1150,10,31,staff_ks_043,TUESDAY,PERIOD4,16
1151,10,31,staff_ks_043,TUESDAY,PERIOD5,17
1152,10,31,staff_ks_043,TUESDAY,PERIOD6,18
1153,10,31,staff_ks_043,TUESDAY,PERIOD7,19
1154,10,31,staff_ks_043,TUESDAY,PERIOD8,22
1155,10,31,staff_ks_043,WEDNESDAY,PERIOD1,1
1156,10,31,staff_ks_043,WEDNESDAY,PERIOD2,2
1157,10,31,staff_ks_043,WEDNESDAY,PERIOD3,4
1158,10,31,staff_ks_043,WEDNESDAY,PERIOD4,5
1159,10,31,staff_ks_043,WEDNESDAY,PERIOD5,6
1160,10,31,staff_ks_043,WEDNESDAY,PERIOD6,7
1161,10,31,staff_ks_043,WEDNESDAY,PERIOD7,11
1162,10,31,staff_ks_043,THURSDAY,PERIOD1,13
1163,10,31,staff_ks_043,THURSDAY,PERIOD3,15
1164,10,31,staff_ks_043,THURSDAY,PERIOD4,16
1165,10,31,staff_ks_043,THURSDAY,PERIOD5,17
1166,10,31,staff_ks_043,THURSDAY,PERIOD6,18
1167,10,31,staff_ks_043,THURSDAY,PERIOD7,19
1168,10,31,staff_ks_043,THURSDAY,PERIOD8,22
1169,10,31,staff_ks_043,FRIDAY,PERIOD1,1
1170,10,31,staff_ks_043,FRIDAY,PERIOD2,2
1171,10,31,staff_ks_043,FRIDAY,PERIOD3,4
1172,10,31,staff_ks_043,FRIDAY,PERIOD4,5
1173,10,31,staff_ks_043,FRIDAY,PERIOD5,6
1174,10,31,staff_ks_043,FRIDAY,PERIOD7,7
1175,10,31,staff_ks_043,FRIDAY,PERIOD8,11
1176,10,31,staff_ks_043,SATURDAY,PERIOD2,13
1177,10,31,staff_ks_043,SATURDAY,PERIOD3,15
1178,10,31,staff_ks_043,SATURDAY,PERIOD4,16
1179,10,32,staff_ks_044,MONDAY,PERIOD1,1
1180,10,32,staff_ks_044,MONDAY,PERIOD2,2
1181,10,32,staff_ks_044,MONDAY,PERIOD4,4
1182,10,32,staff_ks_044,MONDAY,PERIOD5,5
1183,10,32,staff_ks_044,MONDAY,PERIOD6,6
1184,10,32,staff_ks_044,MONDAY,PERIOD7,7
1185,10,32,staff_ks_044,MONDAY,PERIOD8,11
1186,10,32,staff_ks_044,TUESDAY,PERIOD1,13
1187,10,32,staff_ks_044,TUESDAY,PERIOD2,15
1188,10,32,staff_ks_044,TUESDAY,PERIOD3,16
1189,10,32,staff_ks_044,TUESDAY,PERIOD5,17
1190,10,32,staff_ks_044,TUESDAY,PERIOD6,18
1191,10,32,staff_ks_044,TUESDAY,PERIOD7,19
1192,10,32,staff_ks_044,TUESDAY,PERIOD8,22
1193,10,32,staff_ks_044,WEDNESDAY,PERIOD1,1
1194,10,32,staff_ks_044,WEDNESDAY,PERIOD2,2
1195,10,32,staff_ks_044,WEDNESDAY,PERIOD3,4
1196,10,32,staff_ks_044,WEDNESDAY,PERIOD5,5
1197,10,32,staff_ks_044,WEDNESDAY,PERIOD6,6
1198,10,32,staff_ks_044,WEDNESDAY,PERIOD7,7
1199,10,32,staff_ks_044,WEDNESDAY,PERIOD8,11
1200,10,32,staff_ks_044,THURSDAY,PERIOD1,13
1201,10,32,staff_ks_044,THURSDAY,PERIOD3,15
1202,10,32,staff_ks_044,THURSDAY,PERIOD4,16
1203,10,32,staff_ks_044,THURSDAY,PERIOD5,17
1204,10,32,staff_ks_044,THURSDAY,PERIOD6,18
1205,10,32,staff_ks_044,THURSDAY,PERIOD7,19
1206,10,32,staff_ks_044,THURSDAY,PERIOD8,22
1207,10,32,staff_ks_044,FRIDAY,PERIOD2,1
1208,10,32,staff_ks_044,FRIDAY,PERIOD3,2
1209,10,32,staff_ks_044,FRIDAY,PERIOD4,4
1210,10,32,staff_ks_044,FRIDAY,PERIOD5,5
1211,10,32,staff_ks_044,FRIDAY,PERIOD6,6
1212,10,32,staff_ks_044,FRIDAY,PERIOD7,7
1213,10,32,staff_ks_044,FRIDAY,PERIOD8,11
1214,10,32,staff_ks_044,SATURDAY,PERIOD1,13
1215,10,32,staff_ks_044,SATURDAY,PERIOD2,15
1216,10,32,staff_ks_044,SATURDAY,PERIOD4,16
1217,10,33,staff_ks_045,MONDAY,PERIOD1,1
1218,10,33,staff_ks_045,MONDAY,PERIOD2,2
1219,10,33,staff_ks_045,MONDAY,PERIOD3,4
1220,10,33,staff_ks_045,MONDAY,PERIOD5,5
1221,10,33,staff_ks_045,MONDAY,PERIOD6,6
1222,10,33,staff_ks_045,MONDAY,PERIOD7,7
1223,10,33,staff_ks_045,MONDAY,PERIOD8,11
1224,10,33,staff_ks_045,TUESDAY,PERIOD1,13
1225,10,33,staff_ks_045,TUESDAY,PERIOD2,15
1226,10,33,staff_ks_045,TUESDAY,PERIOD3,16
1227,10,33,staff_ks_045,TUESDAY,PERIOD4,17
1228,10,33,staff_ks_045,TUESDAY,PERIOD5,18
1229,10,33,staff_ks_045,TUESDAY,PERIOD6,19
1230,10,33,staff_ks_045,TUESDAY,PERIOD8,22
1231,10,33,staff_ks_045,WEDNESDAY,PERIOD1,1
1232,10,33,staff_ks_045,WEDNESDAY,PERIOD2,2
1233,10,33,staff_ks_045,WEDNESDAY,PERIOD3,4
1234,10,33,staff_ks_045,WEDNESDAY,PERIOD5,5
1235,10,33,staff_ks_045,WEDNESDAY,PERIOD6,6
1236,10,33,staff_ks_045,WEDNESDAY,PERIOD7,7
1237,10,33,staff_ks_045,WEDNESDAY,PERIOD8,11
1238,10,33,staff_ks_045,THURSDAY,PERIOD1,13
1239,10,33,staff_ks_045,THURSDAY,PERIOD2,15
1240,10,33,staff_ks_045,THURSDAY,PERIOD3,16
1241,10,33,staff_ks_045,THURSDAY,PERIOD4,17
1242,10,33,staff_ks_045,THURSDAY,PERIOD6,18
1243,10,33,staff_ks_045,THURSDAY,PERIOD7,19
1244,10,33,staff_ks_045,THURSDAY,PERIOD8,22
1245,10,33,staff_ks_045,FRIDAY,PERIOD2,1
1246,10,33,staff_ks_045,FRIDAY,PERIOD3,2
1247,10,33,staff_ks_045,FRIDAY,PERIOD4,4
1248,10,33,staff_ks_045,FRIDAY,PERIOD5,5
1249,10,33,staff_ks_045,FRIDAY,PERIOD6,6
1250,10,33,staff_ks_045,FRIDAY,PERIOD7,7
1251,10,33,staff_ks_045,FRIDAY,PERIOD8,11
1252,10,33,staff_ks_045,SATURDAY,PERIOD1,13
1253,10,33,staff_ks_045,SATURDAY,PERIOD3,15
1254,10,33,staff_ks_045,SATURDAY,PERIOD4,16
1255,10,34,staff_ks_046,MONDAY,PERIOD1,1
1256,10,34,staff_ks_046,MONDAY,PERIOD2,2
1257,10,34,staff_ks_046,MONDAY,PERIOD3,4
1258,10,34,staff_ks_046,MONDAY,PERIOD4,5
1259,10,34,staff_ks_046,MONDAY,PERIOD5,6
1260,10,34,staff_ks_046,MONDAY,PERIOD7,7
1261,10,34,staff_ks_046,MONDAY,PERIOD8,11
1262,10,34,staff_ks_046,TUESDAY,PERIOD1,13
1263,10,34,staff_ks_046,TUESDAY,PERIOD2,15
1264,10,34,staff_ks_046,TUESDAY,PERIOD3,16
1265,10,34,staff_ks_046,TUESDAY,PERIOD5,17
1266,10,34,staff_ks_046,TUESDAY,PERIOD6,18
1267,10,34,staff_ks_046,TUESDAY,PERIOD7,19
1268,10,34,staff_ks_046,TUESDAY,PERIOD8,22
1269,10,34,staff_ks_046,WEDNESDAY,PERIOD2,1
1270,10,34,staff_ks_046,WEDNESDAY,PERIOD3,2
1271,10,34,staff_ks_046,WEDNESDAY,PERIOD4,4
1272,10,34,staff_ks_046,WEDNESDAY,PERIOD5,5
1273,10,34,staff_ks_046,WEDNESDAY,PERIOD6,6
1274,10,34,staff_ks_046,WEDNESDAY,PERIOD7,7
1275,10,34,staff_ks_046,WEDNESDAY,PERIOD8,11
1276,10,34,staff_ks_046,THURSDAY,PERIOD1,13
1277,10,34,staff_ks_046,THURSDAY,PERIOD2,15
1278,10,34,staff_ks_046,THURSDAY,PERIOD3,16
1279,10,34,staff_ks_046,THURSDAY,PERIOD4,17
1280,10,34,staff_ks_046,THURSDAY,PERIOD6,18
1281,10,34,staff_ks_046,THURSDAY,PERIOD7,19
1282,10,34,staff_ks_046,THURSDAY,PERIOD8,22
1283,10,34,staff_ks_046,FRIDAY,PERIOD1,1
1284,10,34,staff_ks_046,FRIDAY,PERIOD2,2
1285,10,34,staff_ks_046,FRIDAY,PERIOD3,4
1286,10,34,staff_ks_046,FRIDAY,PERIOD4,5
1287,10,34,staff_ks_046,FRIDAY,PERIOD5,6
1288,10,34,staff_ks_046,FRIDAY,PERIOD7,7
1289,10,34,staff_ks_046,FRIDAY,PERIOD8,11
1290,10,34,staff_ks_046,SATURDAY,PERIOD2,13
1291,10,34,staff_ks_046,SATURDAY,PERIOD3,15
1292,10,34,staff_ks_046,SATURDAY,PERIOD4,16
1293,11,35,staff_ks_048,MONDAY,PERIOD1,1
1294,11,35,staff_ks_048,MONDAY,PERIOD3,2
1295,11,35,staff_ks_048,MONDAY,PERIOD4,4
1296,11,35,staff_ks_048,MONDAY,PERIOD5,5
1297,11,35,staff_ks_048,MONDAY,PERIOD6,6
1298,11,35,staff_ks_048,MONDAY,PERIOD7,7
1299,11,35,staff_ks_048,MONDAY,PERIOD8,11
1300,11,35,staff_ks_048,TUESDAY,PERIOD1,13
1301,11,35,staff_ks_048,TUESDAY,PERIOD2,15
1302,11,35,staff_ks_048,TUESDAY,PERIOD3,16
1303,11,35,staff_ks_048,TUESDAY,PERIOD4,18
1304,11,35,staff_ks_048,TUESDAY,PERIOD5,19
1305,11,35,staff_ks_048,TUESDAY,PERIOD7,22
1306,11,35,staff_ks_048,TUESDAY,PERIOD8,1
1307,11,35,staff_ks_048,WEDNESDAY,PERIOD1,2
1308,11,35,staff_ks_048,WEDNESDAY,PERIOD2,4
1309,11,35,staff_ks_048,WEDNESDAY,PERIOD3,5
1310,11,35,staff_ks_048,WEDNESDAY,PERIOD4,6
1311,11,35,staff_ks_048,WEDNESDAY,PERIOD5,7
1312,11,35,staff_ks_048,WEDNESDAY,PERIOD6,11
1313,11,35,staff_ks_048,WEDNESDAY,PERIOD8,13
1314,11,35,staff_ks_048,THURSDAY,PERIOD1,15
1315,11,35,staff_ks_048,THURSDAY,PERIOD2,16
1316,11,35,staff_ks_048,THURSDAY,PERIOD3,18
1317,11,35,staff_ks_048,THURSDAY,PERIOD4,19
1318,11,35,staff_ks_048,THURSDAY,PERIOD6,22
1319,11,35,staff_ks_048,THURSDAY,PERIOD7,1
1320,11,35,staff_ks_048,THURSDAY,PERIOD8,2
1321,11,35,staff_ks_048,FRIDAY,PERIOD1,4
1322,11,35,staff_ks_048,FRIDAY,PERIOD2,5
1323,11,35,staff_ks_048,FRIDAY,PERIOD3,6
1324,11,35,staff_ks_048,FRIDAY,PERIOD4,7
1325,11,35,staff_ks_048,FRIDAY,PERIOD5,11
1326,11,35,staff_ks_048,FRIDAY,PERIOD6,13
1327,11,35,staff_ks_048,FRIDAY,PERIOD8,15
1328,11,35,staff_ks_048,SATURDAY,PERIOD2,16
1329,11,35,staff_ks_048,SATURDAY,PERIOD3,18
1330,11,35,staff_ks_048,SATURDAY,PERIOD4,19
1331,11,36,staff_ks_050,MONDAY,PERIOD1,1
1332,11,36,staff_ks_050,MONDAY,PERIOD2,2
1333,11,36,staff_ks_050,MONDAY,PERIOD3,4
1334,11,36,staff_ks_050,MONDAY,PERIOD5,5
1335,11,36,staff_ks_050,MONDAY,PERIOD6,6
1336,11,36,staff_ks_050,MONDAY,PERIOD7,7
1337,11,36,staff_ks_050,MONDAY,PERIOD8,11
1338,11,36,staff_ks_050,TUESDAY,PERIOD2,13
1339,11,36,staff_ks_050,TUESDAY,PERIOD3,15
1340,11,36,staff_ks_050,TUESDAY,PERIOD4,16
1341,11,36,staff_ks_050,TUESDAY,PERIOD5,18
1342,11,36,staff_ks_050,TUESDAY,PERIOD6,19
1343,11,36,staff_ks_050,TUESDAY,PERIOD7,22
1344,11,36,staff_ks_050,TUESDAY,PERIOD8,1
1345,11,36,staff_ks_050,WEDNESDAY,PERIOD1,2
1346,11,36,staff_ks_050,WEDNESDAY,PERIOD2,4
1347,11,36,staff_ks_050,WEDNESDAY,PERIOD3,5
1348,11,36,staff_ks_050,WEDNESDAY,PERIOD4,6
1349,11,36,staff_ks_050,WEDNESDAY,PERIOD5,7
1350,11,36,staff_ks_050,WEDNESDAY,PERIOD6,11
1351,11,36,staff_ks_050,WEDNESDAY,PERIOD7,13
1352,11,36,staff_ks_050,THURSDAY,PERIOD1,15
1353,11,36,staff_ks_050,THURSDAY,PERIOD2,16
1354,11,36,staff_ks_050,THURSDAY,PERIOD4,18
1355,11,36,staff_ks_050,THURSDAY,PERIOD5,19
1356,11,36,staff_ks_050,THURSDAY,PERIOD6,22
1357,11,36,staff_ks_050,THURSDAY,PERIOD7,1
1358,11,36,staff_ks_050,THURSDAY,PERIOD8,2
1359,11,36,staff_ks_050,FRIDAY,PERIOD2,4
1360,11,36,staff_ks_050,FRIDAY,PERIOD3,5
1361,11,36,staff_ks_050,FRIDAY,PERIOD4,6
1362,11,36,staff_ks_050,FRIDAY,PERIOD5,7
1363,11,36,staff_ks_050,FRIDAY,PERIOD6,11
1364,11,36,staff_ks_050,FRIDAY,PERIOD7,13
1365,11,36,staff_ks_050,FRIDAY,PERIOD8,15
1366,11,36,staff_ks_050,SATURDAY,PERIOD1,16
1367,11,36,staff_ks_050,SATURDAY,PERIOD2,18
1368,11,36,staff_ks_050,SATURDAY,PERIOD3,19
1369,11,37,staff_ks_052,MONDAY,PERIOD1,1
1370,11,37,staff_ks_052,MONDAY,PERIOD2,2
1371,11,37,staff_ks_052,MONDAY,PERIOD3,4
1372,11,37,staff_ks_052,MONDAY,PERIOD4,5
1373,11,37,staff_ks_052,MONDAY,PERIOD5,6
1374,11,37,staff_ks_052,MONDAY,PERIOD6,7
1375,11,37,staff_ks_052,MONDAY,PERIOD8,11
