studentId,term,amount,discountAmount,fineAmount,receiptDate,remarks
7fc91e80-8fe1-464e-8be9-42f9d21931e2,TERM_1,7425,0,0,05-12-2025,Fees Collected for TERM_1 ON 05-12-2025
7fc91e80-8fe1-464e-8be9-42f9d21931e2,TERM_2,7825,0,0,07-10-2025,Fees Collected for TERM_2 ON 07-10-2025
7fc91e80-8fe1-464e-8be9-42f9d21931e2,TERM_3,7425,0,0,05-08-2025,Fees Collected for TERM_3 ON 05-08-2025
7fc91e80-8fe1-464e-8be9-42f9d21931e2,TERM_4,7425,0,0,18-07-2025,Fees Collected for TERM_4 ON 18-07-2025
f5403528-7505-40d4-969b-f753059a71ee,TERM_1,7425,0,0,16-12-2024,Fees Collected for TERM_1 ON 16-12-2024
f5403528-7505-40d4-969b-f753059a71ee,TERM_2,7825,0,0,28-03-2025,Fees Collected for TERM_2 ON 28-03-2025
f5403528-7505-40d4-969b-f753059a71ee,TERM_3,7425,0,0,22-11-2024,Fees Collected for TERM_3 ON 22-11-2024
f5403528-7505-40d4-969b-f753059a71ee,TERM_4,7425,0,0,16-02-2025,Fees Collected for TERM_4 ON 16-02-2025
b6bb4d99-da3b-47b2-90f8-551700b0b6c2,TERM_1,7425,0,0,22-10-2024,Fees Collected for TERM_1 ON 22-10-2024
b6bb4d99-da3b-47b2-90f8-551700b0b6c2,TERM_2,7825,0,0,02-07-2024,Fees Collected for TERM_2 ON 02-07-2024
b6bb4d99-da3b-47b2-90f8-551700b0b6c2,TERM_3,0,7425,0,15-03-2025,Fees Collected for TERM_3 ON 15-03-2025
b6bb4d99-da3b-47b2-90f8-551700b0b6c2,TERM_4,0,7425,0,20-04-2025,Fees Collected for TERM_4 ON 20-04-2025
c23e907a-d217-4296-b663-66e8bf5ee512,TERM_1,7425,0,0,09-08-2025,Fees Collected for TERM_1 ON 09-08-2025
c23e907a-d217-4296-b663-66e8bf5ee512,TERM_2,7825,0,0,31-10-2024,Fees Collected for TERM_2 ON 31-10-2024
c23e907a-d217-4296-b663-66e8bf5ee512,TERM_3,7425,0,0,13-08-2025,Fees Collected for TERM_3 ON 13-08-2025
c23e907a-d217-4296-b663-66e8bf5ee512,TERM_4,7425,0,0,02-10-2025,Fees Collected for TERM_4 ON 02-10-2025
c98f32b0-f7ca-4324-bcfd-df9aac6a200f,TERM_1,7425,0,0,22-04-2025,Fees Collected for TERM_1 ON 22-04-2025
c98f32b0-f7ca-4324-bcfd-df9aac6a200f,TERM_2,7825,0,0,13-03-2025,Fees Collected for TERM_2 ON 13-03-2025
c98f32b0-f7ca-4324-bcfd-df9aac6a200f,TERM_3,7425,0,0,03-06-2025,Fees Collected for TERM_3 ON 03-06-2025
c98f32b0-f7ca-4324-bcfd-df9aac6a200f,TERM_4,7425,0,0,22-09-2025,Fees Collected for TERM_4 ON 22-09-2025
3ae8be0a-4c07-4405-a4c6-89385fecff21,TERM_1,7425,0,0,29-08-2024,Fees Collected for TERM_1 ON 29-08-2024
3ae8be0a-4c07-4405-a4c6-89385fecff21,TERM_2,7825,0,0,13-10-2025,Fees Collected for TERM_2 ON 13-10-2025
3ae8be0a-4c07-4405-a4c6-89385fecff21,TERM_3,7425,0,0,26-12-2025,Fees Collected for TERM_3 ON 26-12-2025
3ae8be0a-4c07-4405-a4c6-89385fecff21,TERM_4,7425,0,0,28-12-2024,Fees Collected for TERM_4 ON 28-12-2024
3c663c86-2e50-4bd4-9840-b4677006169c,TERM_1,7425,0,0,15-05-2025,Fees Collected for TERM_1 ON 15-05-2025
3c663c86-2e50-4bd4-9840-b4677006169c,TERM_2,7825,0,0,12-06-2025,Fees Collected for TERM_2 ON 12-06-2025
3c663c86-2e50-4bd4-9840-b4677006169c,TERM_3,7425,0,0,12-06-2025,Fees Collected for TERM_3 ON 12-06-2025
3c663c86-2e50-4bd4-9840-b4677006169c,TERM_4,7425,0,0,24-12-2025,Fees Collected for TERM_4 ON 24-12-2025
29204bc2-f85a-4cbc-a391-7400b2051522,TERM_1,7425,0,0,14-10-2025,Fees Collected for TERM_1 ON 14-10-2025
29204bc2-f85a-4cbc-a391-7400b2051522,TERM_2,7825,0,0,30-12-2024,Fees Collected for TERM_2 ON 30-12-2024
29204bc2-f85a-4cbc-a391-7400b2051522,TERM_3,7425,0,0,01-06-2025,Fees Collected for TERM_3 ON 01-06-2025
29204bc2-f85a-4cbc-a391-7400b2051522,TERM_4,7425,0,0,13-11-2024,Fees Collected for TERM_4 ON 13-11-2024
b6c2f9ce-4775-4fb8-a532-9dd5a68c1795,TERM_1,7425,0,0,20-08-2024,Fees Collected for TERM_1 ON 20-08-2024
b6c2f9ce-4775-4fb8-a532-9dd5a68c1795,TERM_2,7825,0,0,06-06-2025,Fees Collected for TERM_2 ON 06-06-2025
b6c2f9ce-4775-4fb8-a532-9dd5a68c1795,TERM_3,7425,0,0,09-01-2025,Fees Collected for TERM_3 ON 09-01-2025
b6c2f9ce-4775-4fb8-a532-9dd5a68c1795,TERM_4,7425,0,0,03-09-2024,Fees Collected for TERM_4 ON 03-09-2024
471ab8e9-3b82-450e-8dc7-bb96605be36a,TERM_1,7425,0,0,18-01-2025,Fees Collected for TERM_1 ON 18-01-2025
471ab8e9-3b82-450e-8dc7-bb96605be36a,TERM_2,7825,0,0,18-01-2025,Fees Collected for TERM_2 ON 18-01-2025
471ab8e9-3b82-450e-8dc7-bb96605be36a,TERM_3,7425,0,0,15-05-2025,Fees Collected for TERM_3 ON 15-05-2025
471ab8e9-3b82-450e-8dc7-bb96605be36a,TERM_4,7425,0,0,10-10-2024,Fees Collected for TERM_4 ON 10-10-2024
75508b75-0aa9-403c-931c-afd34fcc08e5,TERM_1,7425,0,0,25-03-2025,Fees Collected for TERM_1 ON 25-03-2025
75508b75-0aa9-403c-931c-afd34fcc08e5,TERM_2,7825,0,0,11-04-2025,Fees Collected for TERM_2 ON 11-04-2025
75508b75-0aa9-403c-931c-afd34fcc08e5,TERM_3,7425,0,0,26-03-2025,Fees Collected for TERM_3 ON 26-03-2025
75508b75-0aa9-403c-931c-afd34fcc08e5,TERM_4,7425,0,0,06-12-2025,Fees Collected for TERM_4 ON 06-12-2025
1cd27455-6021-4699-a971-3135a000b42a,TERM_1,7425,0,0,30-07-2025,Fees Collected for TERM_1 ON 30-07-2025
1cd27455-6021-4699-a971-3135a000b42a,TERM_2,7825,0,0,07-10-2025,Fees Collected for TERM_2 ON 07-10-2025
1cd27455-6021-4699-a971-3135a000b42a,TERM_3,7425,0,0,14-12-2025,Fees Collected for TERM_3 ON 14-12-2025
1cd27455-6021-4699-a971-3135a000b42a,TERM_4,7425,0,0,19-12-2025,Fees Collected for TERM_4 ON 19-12-2025
2592e48c-8baa-4f04-aeb7-f23528efafcb,TERM_1,7425,0,0,06-06-2025,Fees Collected for TERM_1 ON 06-06-2025
2592e48c-8baa-4f04-aeb7-f23528efafcb,TERM_2,7825,0,0,20-08-2025,Fees Collected for TERM_2 ON 20-08-2025
2592e48c-8baa-4f04-aeb7-f23528efafcb,TERM_3,7425,0,0,05-11-2025,Fees Collected for TERM_3 ON 05-11-2025
2592e48c-8baa-4f04-aeb7-f23528efafcb,TERM_4,7425,0,0,31-03-2025,Fees Collected for TERM_4 ON 31-03-2025
7085b59b-968e-4534-8a91-99f31b8db26f,TERM_1,7425,0,0,26-06-2024,Fees Collected for TERM_1 ON 26-06-2024
7085b59b-968e-4534-8a91-99f31b8db26f,TERM_2,7825,0,0,26-05-2025,Fees Collected for TERM_2 ON 26-05-2025
7085b59b-968e-4534-8a91-99f31b8db26f,TERM_3,7425,0,0,19-10-2024,Fees Collected for TERM_3 ON 19-10-2024
7085b59b-968e-4534-8a91-99f31b8db26f,TERM_4,0,0,0,12-09-2025,Fees Collected for TERM_4 ON 12-09-2025
47fdabc0-028d-4aed-927a-cd60ba476f79,TERM_1,7425,0,0,26-07-2024,Fees Collected for TERM_1 ON 26-07-2024
47fdabc0-028d-4aed-927a-cd60ba476f79,TERM_2,7825,0,0,29-09-2025,Fees Collected for TERM_2 ON 29-09-2025
47fdabc0-028d-4aed-927a-cd60ba476f79,TERM_3,7425,0,0,09-05-2025,Fees Collected for TERM_3 ON 09-05-2025
47fdabc0-028d-4aed-927a-cd60ba476f79,TERM_4,7425,0,0,11-10-2025,Fees Collected for TERM_4 ON 11-10-2025
c3cd9801-e051-4d8b-98b4-e8ce872ca5ce,TERM_1,7700,0,0,04-08-2024,Fees Collected for TERM_1 ON 04-08-2024
c3cd9801-e051-4d8b-98b4-e8ce872ca5ce,TERM_2,8100,0,0,25-10-2025,Fees Collected for TERM_2 ON 25-10-2025
c3cd9801-e051-4d8b-98b4-e8ce872ca5ce,TERM_3,7700,0,0,20-06-2024,Fees Collected for TERM_3 ON 20-06-2024
c3cd9801-e051-4d8b-98b4-e8ce872ca5ce,TERM_4,7700,0,0,13-08-2025,Fees Collected for TERM_4 ON 13-08-2025
2ce29c0e-7b2f-47a6-8905-da0503b43668,TERM_1,7700,0,0,15-06-2025,Fees Collected for TERM_1 ON 15-06-2025
2ce29c0e-7b2f-47a6-8905-da0503b43668,TERM_2,8100,0,0,15-12-2025,Fees Collected for TERM_2 ON 15-12-2025
2ce29c0e-7b2f-47a6-8905-da0503b43668,TERM_3,7700,0,0,15-06-2025,Fees Collected for TERM_3 ON 15-06-2025
2ce29c0e-7b2f-47a6-8905-da0503b43668,TERM_4,7700,0,0,14-01-2025,Fees Collected for TERM_4 ON 14-01-2025
7561c5ef-d2a1-4915-8050-41311d66dbe3,TERM_1,7700,0,0,03-01-2025,Fees Collected for TERM_1 ON 03-01-2025
7561c5ef-d2a1-4915-8050-41311d66dbe3,TERM_2,8100,0,0,27-09-2025,Fees Collected for TERM_2 ON 27-09-2025
7561c5ef-d2a1-4915-8050-41311d66dbe3,TERM_3,7700,0,0,17-09-2025,Fees Collected for TERM_3 ON 17-09-2025
7561c5ef-d2a1-4915-8050-41311d66dbe3,TERM_4,7700,0,0,12-06-2025,Fees Collected for TERM_4 ON 12-06-2025
01fe85c3-47e8-4311-b634-c3e01b228275,TERM_1,7700,0,0,29-08-2025,Fees Collected for TERM_1 ON 29-08-2025
01fe85c3-47e8-4311-b634-c3e01b228275,TERM_2,8100,0,0,27-02-2025,Fees Collected for TERM_2 ON 27-02-2025
01fe85c3-47e8-4311-b634-c3e01b228275,TERM_3,7700,0,0,17-04-2025,Fees Collected for TERM_3 ON 17-04-2025
01fe85c3-47e8-4311-b634-c3e01b228275,TERM_4,7700,0,0,04-01-2025,Fees Collected for TERM_4 ON 04-01-2025
09b92401-f706-4306-bb8a-0c6bc475b4d7,TERM_1,7700,0,0,24-04-2025,Fees Collected for TERM_1 ON 24-04-2025
09b92401-f706-4306-bb8a-0c6bc475b4d7,TERM_2,8100,0,0,24-01-2025,Fees Collected for TERM_2 ON 24-01-2025
09b92401-f706-4306-bb8a-0c6bc475b4d7,TERM_3,7700,0,0,03-07-2024,Fees Collected for TERM_3 ON 03-07-2024
09b92401-f706-4306-bb8a-0c6bc475b4d7,TERM_4,7700,0,0,04-11-2025,Fees Collected for TERM_4 ON 04-11-2025
edd3b265-93f6-4650-878f-e6f0a2d211cc,TERM_1,7700,0,0,08-11-2024,Fees Collected for TERM_1 ON 08-11-2024
edd3b265-93f6-4650-878f-e6f0a2d211cc,TERM_2,8100,0,0,03-07-2025,Fees Collected for TERM_2 ON 03-07-2025
edd3b265-93f6-4650-878f-e6f0a2d211cc,TERM_3,7700,0,0,13-01-2025,Fees Collected for TERM_3 ON 13-01-2025
edd3b265-93f6-4650-878f-e6f0a2d211cc,TERM_4,0,7700,0,03-12-2024,Fees Collected for TERM_4 ON 03-12-2024
f70aff04-fed0-435b-98c2-344f680e909c,TERM_1,7700,0,0,26-12-2025,Fees Collected for TERM_1 ON 26-12-2025
f70aff04-fed0-435b-98c2-344f680e909c,TERM_2,8100,0,0,25-01-2025,Fees Collected for TERM_2 ON 25-01-2025
f70aff04-fed0-435b-98c2-344f680e909c,TERM_3,7700,0,0,28-10-2024,Fees Collected for TERM_3 ON 28-10-2024
f70aff04-fed0-435b-98c2-344f680e909c,TERM_4,7700,0,0,17-07-2024,Fees Collected for TERM_4 ON 17-07-2024
0bbdf137-2eb6-4f58-b679-5da58f10ea23,TERM_1,7700,0,0,19-11-2024,Fees Collected for TERM_1 ON 19-11-2024
0bbdf137-2eb6-4f58-b679-5da58f10ea23,TERM_2,8100,0,0,06-10-2024,Fees Collected for TERM_2 ON 06-10-2024
0bbdf137-2eb6-4f58-b679-5da58f10ea23,TERM_3,7700,0,0,05-10-2024,Fees Collected for TERM_3 ON 05-10-2024
0bbdf137-2eb6-4f58-b679-5da58f10ea23,TERM_4,7700,0,0,20-10-2025,Fees Collected for TERM_4 ON 20-10-2025
3ca5083e-1b20-465f-835c-912063881361,TERM_1,7700,0,0,29-01-2025,Fees Collected for TERM_1 ON 29-01-2025
3ca5083e-1b20-465f-835c-912063881361,TERM_2,8100,0,0,11-02-2025,Fees Collected for TERM_2 ON 11-02-2025
3ca5083e-1b20-465f-835c-912063881361,TERM_3,7700,0,0,06-09-2025,Fees Collected for TERM_3 ON 06-09-2025
3ca5083e-1b20-465f-835c-912063881361,TERM_4,7700,0,0,10-11-2025,Fees Collected for TERM_4 ON 10-11-2025
d5c4c341-0e4e-4087-8418-3e5d854d69f0,TERM_1,7700,0,0,10-11-2025,Fees Collected for TERM_1 ON 10-11-2025
d5c4c341-0e4e-4087-8418-3e5d854d69f0,TERM_2,8100,0,0,01-01-2025,Fees Collected for TERM_2 ON 01-01-2025
d5c4c341-0e4e-4087-8418-3e5d854d69f0,TERM_3,0,7700,0,11-03-2025,Fees Collected for TERM_3 ON 11-03-2025
d5c4c341-0e4e-4087-8418-3e5d854d69f0,TERM_4,0,7700,0,23-04-2025,Fees Collected for TERM_4 ON 23-04-2025
ea11d2bf-385d-4db2-abe5-4a641f82d637,TERM_1,7700,0,0,08-06-2025,Fees Collected for TERM_1 ON 08-06-2025
ea11d2bf-385d-4db2-abe5-4a641f82d637,TERM_2,8100,0,0,23-08-2024,Fees Collected for TERM_2 ON 23-08-2024
ea11d2bf-385d-4db2-abe5-4a641f82d637,TERM_3,7700,0,0,03-07-2024,Fees Collected for TERM_3 ON 03-07-2024
ea11d2bf-385d-4db2-abe5-4a641f82d637,TERM_4,7700,0,0,05-04-2025,Fees Collected for TERM_4 ON 05-04-2025
870b3d77-cd54-4a5e-86fa-a224eda2d5e0,TERM_1,7700,0,0,24-12-2024,Fees Collected for TERM_1 ON 24-12-2024
870b3d77-cd54-4a5e-86fa-a224eda2d5e0,TERM_2,8100,0,0,26-09-2024,Fees Collected for TERM_2 ON 26-09-2024
870b3d77-cd54-4a5e-86fa-a224eda2d5e0,TERM_3,7700,0,0,23-09-2024,Fees Collected for TERM_3 ON 23-09-2024
870b3d77-cd54-4a5e-86fa-a224eda2d5e0,TERM_4,7700,0,0,06-01-2025,Fees Collected for TERM_4 ON 06-01-2025
5dc5bdd2-da6b-438c-aa3f-6068e9be7d1d,TERM_1,7700,0,0,29-05-2025,Fees Collected for TERM_1 ON 29-05-2025
5dc5bdd2-da6b-438c-aa3f-6068e9be7d1d,TERM_2,8100,0,0,19-08-2025,Fees Collected for TERM_2 ON 19-08-2025
5dc5bdd2-da6b-438c-aa3f-6068e9be7d1d,TERM_3,7700,0,0,19-06-2025,Fees Collected for TERM_3 ON 19-06-2025
5dc5bdd2-da6b-438c-aa3f-6068e9be7d1d,TERM_4,7700,0,0,21-04-2025,Fees Collected for TERM_4 ON 21-04-2025
28c207b1-7f4b-43cb-bd1a-41f792cefd6e,TERM_1,7700,0,0,02-05-2025,Fees Collected for TERM_1 ON 02-05-2025
28c207b1-7f4b-43cb-bd1a-41f792cefd6e,TERM_2,8100,0,0,28-07-2025,Fees Collected for TERM_2 ON 28-07-2025
28c207b1-7f4b-43cb-bd1a-41f792cefd6e,TERM_3,7700,0,0,05-09-2024,Fees Collected for TERM_3 ON 05-09-2024
28c207b1-7f4b-43cb-bd1a-41f792cefd6e,TERM_4,7700,0,0,05-11-2024,Fees Collected for TERM_4 ON 05-11-2024
e4f27f9e-087f-4852-af66-96bf7500352d,TERM_1,7700,0,0,05-03-2025,Fees Collected for TERM_1 ON 05-03-2025
e4f27f9e-087f-4852-af66-96bf7500352d,TERM_2,8100,0,0,20-12-2024,Fees Collected for TERM_2 ON 20-12-2024
e4f27f9e-087f-4852-af66-96bf7500352d,TERM_3,7700,0,0,16-08-2024,Fees Collected for TERM_3 ON 16-08-2024
e4f27f9e-087f-4852-af66-96bf7500352d,TERM_4,7700,0,0,16-06-2025,Fees Collected for TERM_4 ON 16-06-2025
1249f4b5-8069-47a1-b3a7-c393271f7692,TERM_1,7700,0,0,14-01-2025,Fees Collected for TERM_1 ON 14-01-2025
1249f4b5-8069-47a1-b3a7-c393271f7692,TERM_2,8100,0,0,13-12-2025,Fees Collected for TERM_2 ON 13-12-2025
1249f4b5-8069-47a1-b3a7-c393271f7692,TERM_3,7700,0,0,12-08-2025,Fees Collected for TERM_3 ON 12-08-2025
1249f4b5-8069-47a1-b3a7-c393271f7692,TERM_4,5200,2500,0,18-12-2025,Fees Collected for TERM_4 ON 18-12-2025
8ff3d1f8-8886-410b-aef4-842b98de2fc5,TERM_1,7700,0,0,07-06-2025,Fees Collected for TERM_1 ON 07-06-2025
8ff3d1f8-8886-410b-aef4-842b98de2fc5,TERM_2,8100,0,0,15-03-2025,Fees Collected for TERM_2 ON 15-03-2025
8ff3d1f8-8886-410b-aef4-842b98de2fc5,TERM_3,7700,0,0,03-07-2024,Fees Collected for TERM_3 ON 03-07-2024
8ff3d1f8-8886-410b-aef4-842b98de2fc5,TERM_4,7700,0,0,26-10-2025,Fees Collected for TERM_4 ON 26-10-2025
6e1657f2-b835-48cd-b5f8-f609548ae02f,TERM_1,7700,0,0,10-08-2025,Fees Collected for TERM_1 ON 10-08-2025
6e1657f2-b835-48cd-b5f8-f609548ae02f,TERM_2,8100,0,0,19-12-2025,Fees Collected for TERM_2 ON 19-12-2025
6e1657f2-b835-48cd-b5f8-f609548ae02f,TERM_3,7700,0,0,10-12-2025,Fees Collected for TERM_3 ON 10-12-2025
6e1657f2-b835-48cd-b5f8-f609548ae02f,TERM_4,7700,0,0,24-05-2025,Fees Collected for TERM_4 ON 24-05-2025
5abf21e2-e654-4284-9d30-e5d980e5e5ab,TERM_1,7700,0,0,07-02-2025,Fees Collected for TERM_1 ON 07-02-2025
5abf21e2-e654-4284-9d30-e5d980e5e5ab,TERM_2,8100,0,0,30-06-2024,Fees Collected for TERM_2 ON 30-06-2024
5abf21e2-e654-4284-9d30-e5d980e5e5ab,TERM_3,0,7700,0,21-07-2024,Fees Collected for TERM_3 ON 21-07-2024
5abf21e2-e654-4284-9d30-e5d980e5e5ab,TERM_4,0,7700,0,17-01-2025,Fees Collected for TERM_4 ON 17-01-2025
ff43596e-2b0c-47e0-9688-5ad0f736b6ae,TERM_1,7700,0,0,26-07-2024,Fees Collected for TERM_1 ON 26-07-2024
ff43596e-2b0c-47e0-9688-5ad0f736b6ae,TERM_2,8100,0,0,24-12-2025,Fees Collected for TERM_2 ON 24-12-2025
ff43596e-2b0c-47e0-9688-5ad0f736b6ae,TERM_3,7700,0,0,07-12-2024,Fees Collected for TERM_3 ON 07-12-2024
ff43596e-2b0c-47e0-9688-5ad0f736b6ae,TERM_4,7700,0,0,18-12-2025,Fees Collected for TERM_4 ON 18-12-2025
a9308652-7685-46ca-ad91-7ab0534e742d,TERM_1,7700,0,0,13-12-2024,Fees Collected for TERM_1 ON 13-12-2024
a9308652-7685-46ca-ad91-7ab0534e742d,TERM_2,8100,0,0,29-10-2025,Fees Collected for TERM_2 ON 29-10-2025
a9308652-7685-46ca-ad91-7ab0534e742d,TERM_3,7700,0,0,03-06-2025,Fees Collected for TERM_3 ON 03-06-2025
a9308652-7685-46ca-ad91-7ab0534e742d,TERM_4,7700,0,0,12-08-2025,Fees Collected for TERM_4 ON 12-08-2025
71f3da79-caaf-418e-98d1-e079f51ff959,TERM_1,7700,0,0,01-10-2025,Fees Collected for TERM_1 ON 01-10-2025
71f3da79-caaf-418e-98d1-e079f51ff959,TERM_2,8100,0,0,25-03-2025,Fees Collected for TERM_2 ON 25-03-2025
71f3da79-caaf-418e-98d1-e079f51ff959,TERM_3,7700,0,0,01-02-2025,Fees Collected for TERM_3 ON 01-02-2025
71f3da79-caaf-418e-98d1-e079f51ff959,TERM_4,7700,0,0,07-07-2025,Fees Collected for TERM_4 ON 07-07-2025
e7cba3a2-c6f4-4223-942f-b62482cc09f9,TERM_1,7700,0,0,15-12-2025,Fees Collected for TERM_1 ON 15-12-2025
e7cba3a2-c6f4-4223-942f-b62482cc09f9,TERM_2,8100,0,0,03-07-2025,Fees Collected for TERM_2 ON 03-07-2025
e7cba3a2-c6f4-4223-942f-b62482cc09f9,TERM_3,7700,0,0,23-02-2025,Fees Collected for TERM_3 ON 23-02-2025
e7cba3a2-c6f4-4223-942f-b62482cc09f9,TERM_4,7700,0,0,19-10-2025,Fees Collected for TERM_4 ON 19-10-2025
64396253-23fd-4f8d-8488-308cd280ebf9,TERM_1,7700,0,0,14-05-2025,Fees Collected for TERM_1 ON 14-05-2025
64396253-23fd-4f8d-8488-308cd280ebf9,TERM_2,8100,0,0,07-07-2025,Fees Collected for TERM_2 ON 07-07-2025
64396253-23fd-4f8d-8488-308cd280ebf9,TERM_3,7700,0,0,24-06-2024,Fees Collected for TERM_3 ON 24-06-2024
64396253-23fd-4f8d-8488-308cd280ebf9,TERM_4,7700,0,0,27-03-2025,Fees Collected for TERM_4 ON 27-03-2025
14168f8a-18e9-4487-9ec7-b66704d5fd65,TERM_1,7700,0,0,08-07-2025,Fees Collected for TERM_1 ON 08-07-2025
14168f8a-18e9-4487-9ec7-b66704d5fd65,TERM_2,8100,0,0,25-11-2024,Fees Collected for TERM_2 ON 25-11-2024
14168f8a-18e9-4487-9ec7-b66704d5fd65,TERM_3,7700,0,0,20-11-2025,Fees Collected for TERM_3 ON 20-11-2025
14168f8a-18e9-4487-9ec7-b66704d5fd65,TERM_4,7700,0,0,25-09-2024,Fees Collected for TERM_4 ON 25-09-2024
a35c37ba-cbc2-4fbc-8345-872161d33ad3,TERM_1,7700,0,0,02-01-2025,Fees Collected for TERM_1 ON 02-01-2025
a35c37ba-cbc2-4fbc-8345-872161d33ad3,TERM_2,8100,0,0,12-05-2025,Fees Collected for TERM_2 ON 12-05-2025
a35c37ba-cbc2-4fbc-8345-872161d33ad3,TERM_3,7700,0,0,25-08-2025,Fees Collected for TERM_3 ON 25-08-2025
a35c37ba-cbc2-4fbc-8345-872161d33ad3,TERM_4,7700,0,0,18-11-2024,Fees Collected for TERM_4 ON 18-11-2024
6f1503f4-9658-4354-a09c-5b552f9fab3b,TERM_1,7700,0,0,24-10-2025,Fees Collected for TERM_1 ON 24-10-2025
6f1503f4-9658-4354-a09c-5b552f9fab3b,TERM_2,8100,0,0,17-09-2024,Fees Collected for TERM_2 ON 17-09-2024
6f1503f4-9658-4354-a09c-5b552f9fab3b,TERM_3,7700,0,0,08-06-2025,Fees Collected for TERM_3 ON 08-06-2025
6f1503f4-9658-4354-a09c-5b552f9fab3b,TERM_4,7200,500,0,17-04-2025,Fees Collected for TERM_4 ON 17-04-2025
887390ef-cae6-4953-a174-07748cc67930,TERM_1,7700,0,0,09-11-2025,Fees Collected for TERM_1 ON 09-11-2025
887390ef-cae6-4953-a174-07748cc67930,TERM_2,8100,0,0,30-11-2025,Fees Collected for TERM_2 ON 30-11-2025
887390ef-cae6-4953-a174-07748cc67930,TERM_3,7700,0,0,14-08-2024,Fees Collected for TERM_3 ON 14-08-2024
887390ef-cae6-4953-a174-07748cc67930,TERM_4,7700,0,0,19-06-2025,Fees Collected for TERM_4 ON 19-06-2025
901eb1af-fa01-4a23-98e6-abf259a576d1,TERM_1,7700,0,0,06-09-2025,Fees Collected for TERM_1 ON 06-09-2025
901eb1af-fa01-4a23-98e6-abf259a576d1,TERM_2,8100,0,0,04-10-2024,Fees Collected for TERM_2 ON 04-10-2024
901eb1af-fa01-4a23-98e6-abf259a576d1,TERM_3,7700,0,0,07-04-2025,Fees Collected for TERM_3 ON 07-04-2025
901eb1af-fa01-4a23-98e6-abf259a576d1,TERM_4,7700,0,0,04-11-2024,Fees Collected for TERM_4 ON 04-11-2024
ceb2a2dd-47d8-417b-9ea2-701736984a03,TERM_1,7700,0,0,03-03-2025,Fees Collected for TERM_1 ON 03-03-2025
ceb2a2dd-47d8-417b-9ea2-701736984a03,TERM_2,8100,0,0,28-06-2025,Fees Collected for TERM_2 ON 28-06-2025
ceb2a2dd-47d8-417b-9ea2-701736984a03,TERM_3,7700,0,0,13-12-2025,Fees Collected for TERM_3 ON 13-12-2025
ceb2a2dd-47d8-417b-9ea2-701736984a03,TERM_4,4700,3000,0,01-12-2024,Fees Collected for TERM_4 ON 01-12-2024
a9eaf3eb-c90a-4312-a3a7-e90e32e15232,TERM_1,7700,0,0,31-01-2025,Fees Collected for TERM_1 ON 31-01-2025
a9eaf3eb-c90a-4312-a3a7-e90e32e15232,TERM_2,8100,0,0,17-12-2024,Fees Collected for TERM_2 ON 17-12-2024
a9eaf3eb-c90a-4312-a3a7-e90e32e15232,TERM_3,7700,0,0,08-07-2025,Fees Collected for TERM_3 ON 08-07-2025
a9eaf3eb-c90a-4312-a3a7-e90e32e15232,TERM_4,7700,0,0,20-10-2025,Fees Collected for TERM_4 ON 20-10-2025
d7971c24-0b19-491c-95c3-a90518f17c72,TERM_1,7700,0,0,29-07-2025,Fees Collected for TERM_1 ON 29-07-2025
d7971c24-0b19-491c-95c3-a90518f17c72,TERM_2,8100,0,0,28-10-2024,Fees Collected for TERM_2 ON 28-10-2024
d7971c24-0b19-491c-95c3-a90518f17c72,TERM_3,7700,0,0,30-12-2024,Fees Collected for TERM_3 ON 30-12-2024
d7971c24-0b19-491c-95c3-a90518f17c72,TERM_4,7700,0,0,01-01-2025,Fees Collected for TERM_4 ON 01-01-2025
bafa58b1-54c7-4495-9a52-9671f070eba1,TERM_1,7700,0,0,26-01-2025,Fees Collected for TERM_1 ON 26-01-2025
bafa58b1-54c7-4495-9a52-9671f070eba1,TERM_2,8100,0,0,13-01-2025,Fees Collected for TERM_2 ON 13-01-2025
bafa58b1-54c7-4495-9a52-9671f070eba1,TERM_3,7700,0,0,03-07-2025,Fees Collected for TERM_3 ON 03-07-2025
bafa58b1-54c7-4495-9a52-9671f070eba1,TERM_4,7700,0,0,25-10-2025,Fees Collected for TERM_4 ON 25-10-2025
caad7f36-25e5-4252-a8e7-f592f0943321,TERM_1,7700,0,0,22-01-2025,Fees Collected for TERM_1 ON 22-01-2025
caad7f36-25e5-4252-a8e7-f592f0943321,TERM_2,8100,0,0,26-04-2025,Fees Collected for TERM_2 ON 26-04-2025
caad7f36-25e5-4252-a8e7-f592f0943321,TERM_3,7700,0,0,27-08-2025,Fees Collected for TERM_3 ON 27-08-2025
caad7f36-25e5-4252-a8e7-f592f0943321,TERM_4,7700,0,0,04-12-2024,Fees Collected for TERM_4 ON 04-12-2024
4af60357-70db-414b-8c72-b1ba68e1a36e,TERM_1,7700,0,0,06-04-2025,Fees Collected for TERM_1 ON 06-04-2025
4af60357-70db-414b-8c72-b1ba68e1a36e,TERM_2,8100,0,0,13-06-2025,Fees Collected for TERM_2 ON 13-06-2025
4af60357-70db-414b-8c72-b1ba68e1a36e,TERM_3,7700,0,0,26-08-2025,Fees Collected for TERM_3 ON 26-08-2025
4af60357-70db-414b-8c72-b1ba68e1a36e,TERM_4,7700,0,0,23-12-2024,Fees Collected for TERM_4 ON 23-12-2024
